Banco,Cluster
SICREDI NORTE - COOPERATIVA DE CRÉDITO,2
"SICREDI RECIFE - COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI RECIFE",2
SIMPALA CFI - PRUDENCIAL,2
SINOSSERRA FINANCEIRA S/A - PRUDENCIAL,2
SISPRIME DO BRASIL - COOPERATIVA DE CRÉDITO,2
SOCIAL BANK BANCO MULTIPLO - PRUDENCIAL,2
SOCIALCRED S/A SCMEPP - PRUDENCIAL,2
SOCIEDADE COOPERATIVA DE CRÉDITO COOPERE LTDA.  - SICOOB COOPERE,2
SOCIETE GENERALE - PRUDENCIAL,2
SOCINAL S.A. CFI - PRUDENCIAL,2
SOCRED S.A. SCM - PRUDENCIAL,2
SOLFÁCIL SCFI - PRUDENCIAL,2
SOMAPAY SCD - PRUDENCIAL,2
SQUID SCD - PRUDENCIAL,2
STARA FINANCEIRA S.A. - CFI - PRUDENCIAL,2
STARK SCD - PRUDENCIAL,2
STATE STREET BRASIL - PRUDENCIAL,2
SUDACRED SCD - PRUDENCIAL,2
SUPERLÓGICA SCD PRUDENCIAL,2
TAMBASA SCD - PRUDENCIAL,2
TENTOS CFI - PRUDENCIAL,2
TODESCREDI S/A - CFI - PRUDENCIAL,2
TRYBE SCD - PRUDENCIAL,2
TTSCD SCD  - PRUDENCIAL,2
UNAVANTI SCD - PRUDENCIAL,2
UNIPRIME CENTRAL NACIONAL - CENTRAL NACIONAL DE COOPERATIVA DE CREDITO,2
"UNIPRIME DO IGUAÇU - COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO",2
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO,2
UP.P SEP - PRUDENCIAL,2
UY3 SCD - PRUDENCIAL,2
VALOR CFI - PRUDENCIAL,2
VBS SCD - PRUDENCIAL,2
VIA CAPITAL SCD  - PRUDENCIAL,2
VIA CERTA CFI - PRUDENCIAL,2
VNK SCMEPP - PRUDENCIAL,2
WESTERN UNION - PRUDENCIAL,2
YAMAHA MOTOR - PRUDENCIAL,2
Z-ON SCD - PRUDENCIAL,2
ZIPDIN SCD - PRUDENCIAL,2
ZM SCD PRUDENCIAL,2
RV2 SEP - PRUDENCIAL,3
VUON SCD - PRUDENCIAL,3
BANCO C6 - PRUDENCIAL,4
BANRISUL - PRUDENCIAL,4
BCO DAYCOVAL S.A - PRUDENCIAL,4
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL,4
CITIBANK - PRUDENCIAL,4
SAFRA - PRUDENCIAL,4
VOTORANTIM - PRUDENCIAL,4
XP - PRUDENCIAL,4
