Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA (e);Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;I;2;BELO HORIZONTE;MG;03/2025;8.043.651;4.209.077;282.164;6.848.285;6.320.336;1.195.366;58.281;1.213.277;25,93%;1,24%;0;47
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL E BAHIA - SICREDI CENTRO-SUL MS/BA;26408161;b3S;S4;I;2;DOURADOS;MS;03/2025;8.017.592;5.021.322;2.147.882;6.807.810;4.112.388;1.209.782;33.375;1.222.587;22,00%;9,68%;0;52
HAITONG - PRUDENCIAL;1000080666;b2;S4;C;3;SAO PAULO;SP;03/2025;7.826.752;250.763;6.186.594;7.249.574;7.042.504;577.178;13.275;NI;NI%;NI%;6;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;I;2;ERECHIM;RS;03/2025;7.630.732;4.743.421;2.123.330;6.779.196;4.509.713;851.536;18.872;935.665;16,48%;11,94%;0;71
ALELO IP - PRUDENCIAL;1000087580;n4;;I;2;BARUERI;SP;03/2025;7.571.103;900.272;3.315.556;6.626.532;5.737.994;944.572;123.546;527.504;15,71%;NA%;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;S4;I;2;CAMPO GRANDE;MS;03/2025;7.528.252;4.457.129;2.283.226;6.735.835;4.011.809;792.417;6.555;869.956;17,52%;9,18%;0;52
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE  DA AMAZÔNIA LTDA - SICOOB CREDISUL;3632872;b3S;S5;I;2;VILHENA;RO;03/2025;7.459.747;5.336.287;81.117;6.135.760;4.760.918;1.323.987;56.154;1.322.386;21,53%;6,65%;0;47
CENTRAL SICOOB UNI DE COOPERATIVAS DE CRÉDITO;4243780;b3C;S4;I;2;GOIANIA;GO;03/2025;7.449.332;137.115;3.500.947;7.128.491;0;320.841;14.028;250.317;17,81%;25,60%;0;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DOS ESTADOS DO PARANÁ, SÃO PAULO E RIO DE JANEIRO - CENTRAL SICREDI PR/SP/RJ;80230774;b3C;S4;I;2;CURITIBA;PR;03/2025;7.297.300;0;2.763.556;5.542.221;8.875;1.755.080;-3;330.748;27,60%;1,17%;0;0
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;03/2025;7.238.012;5.073.559;292.103;6.484.527;5.834.968;753.485;18.530;1.013.229;19,26%;8,35%;12;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;88038260;b3S;S4;I;2;CRUZ ALTA;RS;03/2025;7.157.637;5.077.493;1.212.992;5.815.030;2.238.592;1.342.608;51.336;1.338.394;21,50%;2,18%;0;36
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26555235;b3S;S4;I;2;SORRISO;MT;03/2025;7.117.744;3.248.178;2.887.852;5.971.953;4.035.608;1.145.790;27.513;1.139.336;23,89%;16,37%;0;23
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;03/2025;6.556.856;2.877.877;1.790.917;5.621.760;5.253.279;935.095;405;840.540;18,32%;5,33%;9;0
WARREN CCVM LTDA - PRUDENCIAL;1000082664;n2;S4;C;2;PORTO ALEGRE;RS;03/2025;6.481.960;0;65.427;6.414.619;6.364.116;67.341;3.747;28.237;11,62%;NA%;4;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC/PR/RS;81607046;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;03/2025;6.126.303;3.831.346;78.877;5.444.801;4.454.395;681.502;43.390;700.222;16,35%;4,56%;0;59
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;I;3;SAO PAULO;SP;03/2025;6.104.641;5.758.675;0;4.819.669;4.611.734;1.284.972;17.257;1.284.972;18,89%;0,65%;2;0
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;S5;I;2;VENDA NOVA DO IMIGRANTE;ES;03/2025;6.052.629;3.918.462;448.430;4.995.504;4.485.817;1.057.125;60.463;1.066.229;23,57%;3,87%;0;41
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;03/2025;6.007.099;4.934.551;279.080;4.794.386;1.031.069;1.212.713;39.695;1.091.313;22,44%;0,12%;2;0
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;03/2025;5.905.517;4.376.128;322.610;4.592.662;1.250.376;1.312.854;53.092;1.239.524;19,29%;0,12%;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;I;2;ENCANTADO;RS;03/2025;5.842.113;1.730.711;3.340.405;4.623.329;3.996.164;1.218.784;69.751;1.214.638;38,25%;2,93%;0;21
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;S4;I;2;CANARANA;MT;03/2025;5.839.463;3.882.208;684.932;5.112.537;2.620.852;726.926;-14.722;823.564;17,43%;8,77%;0;32
CENTRAL DAS COOPERATIVAS DE CREDITO UNICOOB - SICOOB CENTRAL UNICOOB;5036532;b3C;S4;I;2;MARINGA;PR;03/2025;5.768.724;1;3.444.993;5.399.931;0;368.793;17.537;153.364;15,84%;32,17%;0;0
FISERV DO BRASIL IP - PRUDENCIAL;1000086457;n1;S4;C;3;SAO PAULO;SP;03/2025;5.688.604;688;4.432;4.555.956;1.341.250;1.132.648;-23.030;170.693;4,87%;NA%;3;0
COOPERATIVA CENTRAL DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL SICOPER;21198087;b3C;S4;I;2;PASSO FUNDO;RS;03/2025;5.660.430;50.059;1.046.459;5.445.743;3.521.634;214.688;237;214.688;15,06%;4,18%;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS, DISTRITO FEDERAL E TOCANTINS LTDA. - SICOOB NOVA CENTRAL;33416108;b3C;S4;I;2;GOIANIA;GO;03/2025;5.634.974;115.620;3.335.184;4.919.625;0;715.348;25.034;83.934;14,65%;12,85%;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;S5;I;2;RIO VERDE;GO;03/2025;5.496.183;3.070.959;174.467;3.947.950;3.422.175;1.548.234;79.794;1.526.592;41,64%;2,93%;0;35
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA/AM;37442605;b3S;S4;I;2;COLIDER;MT;03/2025;5.453.312;3.425.539;1.417.890;4.694.268;2.898.541;759.043;23.509;860.211;20,05%;7,59%;0;50
PEFISA S.A. - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;03/2025;5.384.718;3.151.136;391.910;4.424.060;2.525.697;960.659;-44.534;479.328;11,77%;3,32%;2;0
COOPERATIVA DE CRÉDITO ALIANÇA RS/SC/ES - SICREDI ALIANÇA RS/SC/ES;87795639;b3S;S4;I;2;MARAU;RS;03/2025;5.309.676;2.925.647;1.632.688;4.801.104;3.377.254;508.572;20.737;596.357;17,25%;17,59%;0;58
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;b3S;S5;I;2;MARINGA;PR;03/2025;5.171.838;2.972.595;72.253;4.546.784;4.168.274;625.054;38.499;639.433;21,67%;4,93%;0;96
COOPERATIVA DE CRÉDITO ARACOOP LTDA. - SICOOB ARACOOP;3320525;b3S;S5;I;2;ARAGUARI;MG;03/2025;5.148.486;3.869.414;82.303;4.469.418;3.120.949;679.068;29.602;684.235;17,00%;8,54%;0;32
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3566655;b3S;S4;I;2;SAO GABRIEL DO OESTE;MS;03/2025;5.058.428;2.651.525;1.663.506;4.353.050;2.506.071;705.378;-3.583;705.913;20,06%;11,48%;0;33
INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;1000084057;b1;S4;I;3;SAO PAULO;SP;03/2025;4.995.510;1.829.559;367.066;3.870.042;3.608.465;1.125.468;34.955;1.143.259;36,43%;0,05%;2;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;I;2;CAMPO MOURAO;PR;03/2025;4.963.504;2.662.214;116.600;3.429.255;3.198.774;1.534.249;44.264;1.532.920;52,42%;0,70%;0;51
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CONEXÃO - SICREDI CONEXÃO;87733770;b3S;S4;I;2;RODEIO BONITO;RS;03/2025;4.957.094;3.370.698;1.170.597;4.358.447;3.113.676;598.646;4.415;630.522;16,46%;7,52%;0;65
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTERESTADOS - SICREDI INTERESTADOS RS/ES;90497256;b3S;S4;I;2;PELOTAS;RS;03/2025;4.918.780;2.375.662;1.142.793;4.347.211;3.048.921;571.569;37.414;567.241;18,44%;13,20%;0;38
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO - SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89468565;b3S;S4;I;2;SARANDI;RS;03/2025;4.778.019;2.791.497;1.286.783;4.393.155;3.261.562;384.863;-14.183;483.899;14,61%;25,05%;0;42
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;S4;I;2;TAPEJARA;RS;03/2025;4.740.261;3.456.508;873.500;4.224.928;2.260.268;515.333;21.752;576.481;15,47%;13,74%;0;39
COOPERATIVA CENTRAL DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL BRASIL;7202627;b3C;S4;I;2;CHAPECO;SC;03/2025;4.736.093;58.835;1.307.746;4.448.921;2.635.843;287.172;2.910;287.172;23,27%;1,17%;0;0
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO NORTE DO BRASIL - CENTRAL SICREDI CENTRO NORTE;33667205;b3C;S4;I;2;CUIABA;MT;03/2025;4.725.258;0;2.165.414;3.498.078;0;1.227.180;754;145.757;19,03%;26,48%;0;0
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;S4;I;2;ITAPEMA;SC;03/2025;4.627.805;2.529.987;1.541.287;4.104.328;3.451.943;523.477;33.874;555.857;18,67%;11,20%;0;37
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;79052122;b3S;S4;I;2;MARECHAL CANDIDO RONDON;PR;03/2025;4.546.457;3.250.912;926.746;4.116.278;2.486.430;430.179;10.088;537.140;15,07%;19,38%;0;34
CONFEDERAÇÃO NACIONAL DAS COOPERATIVAS CENTRAIS DE CRÉDITO E ECONOMIA FAMILIAR E SOLIDÁRIA - CRESOL CONFEDERAÇÃO;10398952;b3C;S4;I;2;FLORIANOPOLIS;SC;03/2025;4.527.912;41.994;1.551.049;4.411.692;401.781;116.220;5.451;109.831;12,57%;5,69%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;I;2;CANOINHAS;SC;03/2025;4.477.019;2.853.701;53.180;4.008.892;3.184.580;468.127;34.255;477.745;15,65%;7,09%;0;42
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG - SICREDI REGIÃO CENTRO RS/MG;95594941;b3S;S4;I;2;SANTA MARIA;RS;03/2025;4.449.159;2.751.848;962.212;3.839.001;2.644.328;610.158;20.769;605.148;20,73%;7,36%;0;48
COOPERATIVA DE CRÉDITO SUL DO ESPÍRITO SANTO - SICOOB SUL;32467086;b3S;S5;I;2;CACHOEIRO DE ITAPEMIRIM;ES;03/2025;4.444.617;2.260.033;342.789;3.576.603;3.289.246;868.014;53.317;881.833;31,64%;2,88%;0;41
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;S5;I;2;PIMENTA BUENO;RO;03/2025;4.418.186;3.009.376;70.780;3.670.316;2.849.633;747.870;43.008;747.711;21,15%;3,13%;0;48
YAMAHA MOTOR - PRUDENCIAL;1000080721;b1;S4;C;3;SAO PAULO;SP;03/2025;4.384.150;2.945.002;1.661;3.845.355;3.540.388;538.795;-19.849;574.320;17,16%;0,16%;3;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;S4;I;2;PORTO VELHO;RO;03/2025;4.383.985;103.994;1.024.787;4.125.623;27.868;258.362;7.545;155.826;19,24%;0,98%;0;0
DM FINANCEIRA CFI - PRUDENCIAL;1000083467;n1;S4;C;2;SAO JOSE DOS CAMPOS;SP;03/2025;4.374.685;2.545.414;203.590;3.596.390;1.823.885;778.295;-134.669;471.572;14,67%;28,17%;6;0
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;03/2025;4.354.214;608.865;351.472;3.824.546;2.649.415;529.668;29.804;433.570;16,81%;8,98%;14;1
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO - SICREDI OURO BRANCO RS/MG;87853206;b3S;S4;I;2;TEUTONIA;RS;03/2025;4.260.777;2.366.162;1.425.712;3.654.636;2.843.045;606.142;26.403;600.750;21,25%;9,82%;0;34
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;S4;I;2;CAMPO VERDE;MT;03/2025;4.254.618;3.221.648;525.876;3.764.579;1.733.178;490.039;-27.432;642.254;16,51%;6,23%;0;22
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;I;1;SAO PAULO;SP;03/2025;4.231.935;2.427.399;1.528.584;809.544;686.093;3.422.391;43.467;2.831.339;90,94%;1,02%;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;S4;I;2;CAPANEMA;PR;03/2025;4.215.444;3.078.641;722.080;3.725.990;2.331.694;489.454;10.497;579.044;16,65%;12,77%;0;45
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;03/2025;4.149.942;1.727.297;224.844;3.630.241;2.222.980;519.700;8.329;NI;NI%;NI%;2;0
GENIAL - PRUDENCIAL;1000080941;b1;S4;C;2;RIO DE JANEIRO;RJ;03/2025;4.145.477;634.777;2.151.539;3.917.803;2.905.096;227.674;-7.304;234.291;12,92%;39,14%;11;2
NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL;1000081768;b1;S4;I;3;PORTO ALEGRE;RS;03/2025;4.070.494;3.383.094;112.262;3.820.847;3.696.008;249.647;-836;312.732;14,09%;2,30%;2;1
PAYPAL DO BRASIL IP - PRUDENCIAL;1000085018;n4;;I;3;SAO PAULO;SP;03/2025;4.028.581;0;630.485;3.485.270;256.209;543.311;15.162;543.311;39,54%;NA%;1;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ESSÊNCIA RS/ES - SICREDI ESSÊNCIA;87733077;b3S;S4;I;2;ITAQUI;RS;03/2025;4.013.918;2.220.739;1.423.067;3.415.697;2.237.712;598.221;18.934;604.543;24,20%;6,61%;0;23
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SUL RIOGRANDENSE - SICREDI ORIGENS RS;92796564;b3S;S4;I;2;PORTO ALEGRE;RS;03/2025;4.006.990;2.027.989;1.286.250;3.634.617;3.161.334;372.373;25.731;461.151;17,90%;10,68%;0;29
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE IBIRAIARAS - SICREDI IBIRAIARAS RS/MG;89990501;b3S;S4;I;2;IBIRAIARAS;RS;03/2025;3.976.867;2.351.115;1.196.838;3.356.467;2.307.280;620.400;27.181;614.542;22,99%;6,92%;0;40
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE LAJEADO - SICREDI INTEGRAÇÃO RS/MG;91159764;b3S;S4;I;2;LAJEADO;RS;03/2025;3.959.017;1.791.825;1.277.944;3.386.810;2.875.734;572.208;40.848;568.100;22,09%;15,25%;0;34
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO AGROEMPRESARIAL - SICREDI AGROEMPRESARIAL PR/SP;79457883;b3S;S4;I;2;MANDAGUARI;PR;03/2025;3.926.521;2.103.158;1.448.728;3.525.676;2.683.872;400.845;21.356;512.056;22,16%;7,93%;0;41
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;S4;I;3;SAO PAULO;SP;03/2025;3.897.155;2.835.034;7.300;3.606.992;3.248.613;290.163;7.568;489.549;15,41%;13,29%;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2843443;b3S;S4;I;2;JOINVILLE;SC;03/2025;3.892.621;2.459.895;1.061.133;3.368.814;2.967.804;523.807;34.929;540.720;19,79%;7,20%;0;36
COOPERATIVA DE CRÉDITO UNICRED VALOR CAPITAL LTDA - UNICRED VALOR CAPITAL;74064502;b3S;S5;I;2;FLORIANOPOLIS;SC;03/2025;3.840.304;1.896.827;85.657;3.396.616;3.160.692;443.688;21.622;480.563;20,30%;3,12%;0;21
AF PARANÁ - PRUDENCIAL;1000081115;n1;S4;C;1;CURITIBA;PR;03/2025;3.832.530;1.669.679;658.191;831.724;544.965;3.000.806;48.894;925.459;59,11%;0,06%;2;0
COOPERATIVA DE CRÉDITO COOPERMAIS - SICOOB COOPERMAIS;31804966;b3S;S5;I;2;SANTA MARIA DE JETIBA;ES;03/2025;3.829.776;1.991.235;243.707;3.275.642;2.950.369;554.134;38.502;554.035;21,30%;6,06%;0;26
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE BRASILEIRO;2282709;b3S;S5;I;2;ANAPOLIS;GO;03/2025;3.777.111;2.277.934;39.902;3.437.800;2.923.671;339.311;29.261;422.388;15,95%;10,80%;0;57
BMW - PRUDENCIAL;1000080635;n1;S4;C;3;SAO PAULO;SP;03/2025;3.767.806;3.577.165;0;3.113.452;2.965.259;654.354;22.020;654.192;16,17%;0,10%;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO REGIÕES DAS CULTURAS - SICREDI DAS CULTURAS RS/MG;90729369;b3S;S4;I;2;IJUI;RS;03/2025;3.727.955;2.079.764;1.150.816;3.159.992;2.214.156;567.963;5.801;591.763;22,40%;19,75%;0;33
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO IGUAÇU - SICREDI IGUAÇU PR/SC E REGIÃO METROPOLITANA DE CAMPINAS/SP;84974278;b3S;S4;I;2;SAO JOAO;PR;03/2025;3.718.709;2.135.738;735.411;3.250.564;2.312.282;468.145;22.792;532.025;19,35%;10,78%;0;34
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35571249;b3S;S4;I;2;JOAO PESSOA;PB;03/2025;3.714.614;1.968.899;1.148.141;3.137.267;2.705.871;577.347;24.108;582.124;30,18%;8,25%;0;34
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES - SICREDI UNIVALES MT/RO;70431630;b3S;S4;I;2;JUINA;MT;03/2025;3.702.920;2.554.176;718.678;3.148.414;1.842.509;554.506;15.481;609.392;20,38%;17,38%;0;46
QI SCD - PRUDENCIAL;1000084882;n1;S4;C;3;SAO PAULO;SP;03/2025;3.596.333;190.672;625.138;2.423.115;2.082.297;1.173.218;62.562;NI;NI%;NI%;6;0
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4388688;b3S;S4;I;2;GOIANIA;GO;03/2025;3.585.316;1.863.063;58.719;3.096.799;2.684.537;488.517;12.129;524.784;20,49%;5,35%;0;13
COOPERFORTE COOPERATIVA DE CRÉDITO E INVESTIMENTOS LTDA;1658426;b3S;S5;I;2;BRASILIA;DF;03/2025;3.514.145;2.153.524;890.313;2.718.835;2.649.981;795.310;27.998;796.045;30,45%;0,54%;0;3
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;03/2025;3.460.162;2.398.663;781.750;2.365.281;2.219.625;1.094.881;15.833;1.004.881;31,26%;2,34%;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL;10736214;b3S;S4;I;2;CRISTALINA;GO;03/2025;3.446.527;2.133.560;777.038;3.070.076;2.165.238;376.450;11.256;452.367;17,19%;13,32%;0;36
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO PARQUE DAS ARAUCARIAS - SICREDI PARQUE DAS ARAUCARIAS PR/SC/SP;82065285;b3S;S4;I;2;MARIOPOLIS;PR;03/2025;3.437.689;2.162.289;827.025;3.081.111;2.140.006;356.578;5.966;370.082;15,90%;15,97%;0;47
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO INTEGRAÇÃO DE ESTADOS DO RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI INTEGRAÇÃO DE ESTADOS RS/SC/MG;87781530;b3S;S4;I;2;PASSO FUNDO;RS;03/2025;3.431.429;2.238.654;838.688;3.019.611;2.192.369;411.818;13.612;458.632;18,92%;7,10%;0;35
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;I;3;SAO PAULO;SP;03/2025;3.420.027;2.501.001;187.599;2.548.417;2.434.000;871.610;12.023;877.925;122,16%;0,00%;2;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUL DO ESTADO DE SANTA CATARINA - SICREDI SUL SC;3793242;b3S;S4;I;2;CRICIUMA;SC;03/2025;3.340.124;1.769.136;1.125.338;3.045.839;2.439.844;294.285;11.542;313.456;16,10%;8,42%;0;27
COOPERATIVA DE CRÉDITO UNICRED UNIÃO LTDA - UNICRED UNIÃO;74114042;b3S;S5;I;2;ITAJAI;SC;03/2025;3.290.410;1.917.483;50.874;2.980.563;2.792.831;309.847;15.952;325.692;15,13%;8,52%;0;26
BCO ABN AMRO CLEARING - PRUDENCIAL;1000081579;b1;S4;C;3;SAO PAULO;SP;03/2025;3.267.427;0;717.889;2.652.981;1.308.948;614.446;9.599;612.009;91,89%;0,74%;4;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;S4;I;2;CAMPO GRANDE;MS;03/2025;3.263.660;2.215.381;797.666;2.886.204;1.532.981;377.456;-7.282;432.674;17,25%;8,14%;0;23
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO URUGUAI CATARINENSE - SICOOB CREDIAUC;78840071;b3S;S5;I;2;CONCORDIA;SC;03/2025;3.255.460;1.904.577;51.851;2.857.892;2.219.584;397.567;18.310;407.744;18,56%;4,56%;0;32
SHPP BRASIL IP - PRUDENCIAL;1000086275;n1;S4;C;3;SAO PAULO;SP;03/2025;3.192.476;5;787.799;3.003.085;772.173;189.391;-9.243;189.391;34,12%;NA%;3;0
COOPERATIVA DE CRÉDITO UNICRED CENTRO-SUL LTDA - UNICRED CENTRO-SUL;75847;b3S;S5;I;2;CRICIUMA;SC;03/2025;3.170.205;1.642.808;55.061;2.882.927;2.700.103;287.278;10.347;296.255;15,54%;6,79%;0;19
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA, CIRCUITO DO OURO, GRANDE BH E RIO GRANDE DO NORTE LTDA. -  SICOOB CREDIMEPI;1644264;b3S;S5;I;2;JOAO MONLEVADE;MG;03/2025;3.155.454;1.683.103;114.183;2.747.353;2.604.639;408.100;33.651;419.588;24,63%;5,09%;0;33
RANDON - PRUDENCIAL;1000080800;b2;S4;C;2;CAXIAS DO SUL;RS;03/2025;3.131.379;2.345.028;91.808;2.556.240;2.181.060;575.139;33.885;564.505;15,61%;1,05%;3;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO RAÍZES - SICREDI RAÍZES RS/SC/MG;88099247;b3S;S4;I;2;CAMPO NOVO;RS;03/2025;3.091.964;1.934.869;811.545;2.549.786;1.768.057;542.178;16.298;533.680;24,44%;9,96%;0;44
COOPERATIVA DE CRÉDITO AGROCREDI LTDA. - SICOOB AGROCREDI;42873828;b3S;S4;I;2;GUAXUPE;MG;03/2025;3.075.380;859.823;102.470;2.449.291;2.129.958;626.089;35.737;626.081;38,55%;4,59%;0;27
BMP SCMEPP LTDA - PRUDENCIAL;1000083292;n1;S5;C;2;SAO PAULO;SP;03/2025;3.061.518;107.221;0;2.671.500;2.411.822;390.019;92.183;389.993;82,83%;0,83%;4;0
COOPERATIVA DE CRÉDITO ROTA DAS TERRAS - SICREDI ROTA DAS TERRAS RS/MG;87510475;b3S;S4;I;2;TAPERA;RS;03/2025;3.036.567;2.175.736;624.177;2.669.284;1.180.939;367.284;117;386.211;16,13%;11,27%;0;27
CREDSYSTEM IP - PRUDENCIAL;1000085441;n1;S4;C;2;BARUERI;SP;03/2025;3.016.236;2.408.135;51.317;2.583.187;7.423;433.049;33.133;384.768;14,60%;NA%;2;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94433109;b3S;S5;I;2;PORTO ALEGRE;RS;03/2025;2.996.786;1.692.800;55.541;2.654.698;2.433.073;342.087;9.480;358.646;18,15%;7,14%;0;36
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BOTUCARAÍ - SICREDI BOTUCARAÍ RS/MG;87900601;b3S;S4;I;2;SOLEDADE;RS;03/2025;2.992.627;2.214.725;407.587;2.568.574;1.555.360;424.053;20.080;434.372;17,38%;12,56%;0;30
